sp|P0DKL8|VKT_VIPRE	43.396	53
sp|Q9GP15|IRCPI_IXORI	50.980	51
sp|A8Y7N9|VKTC6_DABSI	43.396	53
sp|Q8T3S7|VKT1_ARAVE	50.000	54
sp|Q6T6T5|VKT1_BITGA	46.296	54
sp|B5L5R4|IVBI4_NOTSC	45.283	53
sp|B5KL30|VKT4_OXYSC	44.444	54
sp|Q90W98|VKT4_PSETT	43.396	53
sp|P00976|IBPC_BOVIN	36.364	55
sp|P0DN07|VKT4_ANEVI	48.077	52
sp|P0DJ65|VKT7_CYRHA	48.214	56
sp|D2Y2F9|VKTH1_CYRHA	48.214	56
sp|P26228|SBPI_SARBU	47.059	51
sp|P11424|IMAP_DROFU	53.488	43
sp|Q2UY11|COSA1_MOUSE	52.273	44
sp|Q9EPX2|PPN_MOUSE	47.059	51
sp|B7S4N9|VKT_OXYSC	46.154	52
sp|Q2UY09|COSA1_HUMAN	50.000	44
sp|P0DJ73|VKT74_CYRHA	50.943	53
sp|D2Y2F7|VKTF1_CYRHA	50.943	53
sp|P0DN17|VKTD_ANEVI	50.000	52
sp|B5KF96|VKT2_CRYNI	42.593	54
sp|Q6ITB8|VKT4_PSEAU	43.396	53
sp|B5KL38|VKT1_AUSSU	46.296	54
sp|M9PE65|AXO_DROME	47.917	48
sp|Q9DA01|EPPI_MOUSE	43.636	55
sp|Q60495|A4_CAVPO	46.939	49
sp|D4A2Z2|EPPI_RAT	45.455	55
sp|F8J2F5|VKT87_DRYCN	44.444	54
sp|O95428|PPN_HUMAN	47.059	51
sp|P79307|A4_PIG	46.939	49
sp|D2Y2Q1|VKTL1_CYRHA	44.643	56
sp|Q8AY43|VKTA_BUNCA	43.396	53
sp|A8Y7N8|VKTC5_DABSI	41.509	53
sp|B5L5R7|VKT2_HOPST	43.396	53
sp|B4ESA4|VKT3L_BUNMU	42.593	54
sp|D2Y2G1|VKTJ1_CYRHA	44.643	56
sp|P0DJ84|VKT40_CYRSC	44.643	56
sp|Q5IS80|A4_PANTR	46.939	49
sp|P08592|A4_RAT	46.939	49
sp|B5KL39|VKT2_AUSSU	43.396	53
sp|Q6ITC1|VKTH1_PSEAU	43.396	53
sp|P53601|A4_MACFA	46.939	49
sp|Q95241|A4_SAISC	46.939	49
sp|P48307|TFPI2_HUMAN	48.148	54
sp|P48307|TFPI2_HUMAN	43.750	48
sp|P48307|TFPI2_HUMAN	29.825	57
sp|D2Y2G0|VKTI1_CYRHA	48.214	56
sp|Q6NUX0|WFKN_DANRE	44.231	52
sp|Q6NUX0|WFKN_DANRE	35.294	51
sp|P0DMJ4|VKTI3_ANTFU	46.154	52
sp|Q90W97|VKT5_PSETT	45.283	53
sp|C0HMC7|KUN_HAEDO	48.077	52
sp|C0HMC7|KUN_HAEDO	39.216	51
sp|B5L5R1|IVBI5_PSEPO	42.593	54
sp|B6ZIW0|KUN_HAELO	46.154	52
sp|B6ZIW0|KUN_HAELO	37.255	51
sp|P49223|SPIT3_HUMAN	39.623	53
sp|D2Y2Q5|VKTN1_CYRHA	44.643	56
sp|P0DJ68|VKT45_CYRHA	48.214	56
sp|D2Y2G2|VKTK1_CYRHA	48.214	56
sp|A8Y7N4|VKTC1_DABSI	41.509	53
sp|H6VC05|VKTK1_DABRR	41.509	53
sp|B5L5M7|IVBI_AUSSU	43.396	53
sp|P0DJ81|VKT24_CYRSC	48.214	56
sp|Q6T6S5|VKT2_BITGA	47.170	53
sp|O93279|A4_TAKRU	39.623	53
sp|P0DQR0|VKT2_PALCA	41.176	51
sp|O35536|TFPI2_MOUSE	46.429	56
sp|O35536|TFPI2_MOUSE	40.741	54
sp|Q6ITC0|VKT2_PSEAU	43.396	53
sp|Q2ES46|VKT5_DABRR	43.396	53
sp|E7FL13|VKT3_PSERS	43.396	53
sp|B5L5Q1|VKT7_PSETT	45.283	53
sp|Q589G4|VKT19_ANOSM	34.545	55
sp|B5KL28|VKT4_OXYMI	45.283	53
sp|P10646|TFPI1_HUMAN	47.170	53
sp|P10646|TFPI1_HUMAN	37.037	54
sp|P10646|TFPI1_HUMAN	45.098	51
sp|E7FL11|VKT1_PSERS	43.396	53
sp|A7X3V7|VKT1_PHIOL	44.231	52
sp|P05067|A4_HUMAN	46.809	47
sp|B5KL40|VKT3_AUSSU	42.593	54
sp|A6MFL2|VKT2_DEMVE	40.741	54
sp|P15943|APLP2_RAT	44.231	52
sp|Q1RPS8|VKTH6_BUNMU	42.308	52
sp|B5L5Q8|VKT5_PSEAU	42.593	54
sp|Q3UW55|WFC6A_MOUSE	45.283	53
sp|B5KL31|VKT3_PSEPO	41.509	53
sp|Q06481|APLP2_HUMAN	44.231	52
sp|D2Y2Q8|VKTQ1_CYRHA	42.857	56
sp|D2Y2Q7|VKTP1_CYRHA	42.857	56
sp|O95925|EPPI_HUMAN	41.818	55
sp|Q1RPS9|VKTH5_BUNMU	42.308	52
sp|P12023|A4_MOUSE	44.898	49
sp|O76840|PPN1_CAEEL	44.643	56
sp|O76840|PPN1_CAEEL	44.231	52
sp|O76840|PPN1_CAEEL	44.643	56
sp|O76840|PPN1_CAEEL	42.593	54
sp|O76840|PPN1_CAEEL	46.429	56
sp|O76840|PPN1_CAEEL	45.283	53
sp|O76840|PPN1_CAEEL	42.308	52
sp|O76840|PPN1_CAEEL	42.308	52
sp|O76840|PPN1_CAEEL	52.500	40
sp|O76840|PPN1_CAEEL	41.509	53
sp|O76840|PPN1_CAEEL	41.071	56
sp|W4VSH9|VKT1_TRILK	43.636	55
sp|W4VSH9|VKT1_TRILK	45.098	51
sp|P0DJ50|VKT31_OLIMR	39.623	53
sp|E7FL12|VKT2_PSERS	42.593	54
sp|Q7YRQ8|TFPI2_BOVIN	48.148	54
sp|Q7YRQ8|TFPI2_BOVIN	43.396	53
sp|Q7YRQ8|TFPI2_BOVIN	31.481	54
sp|C1IC50|VKT1_WALAE	41.509	53
sp|B5KL37|VKT6_CRYNI	42.593	54
sp|O54819|TFPI1_MOUSE	47.170	53
sp|O54819|TFPI1_MOUSE	40.741	54
sp|O54819|TFPI1_MOUSE	41.176	51
sp|P00978|AMBP_BOVIN	48.148	54
sp|P00978|AMBP_BOVIN	37.931	58
sp|B5KL32|VKT3_NOTSC	42.593	54
sp|A8Y7P5|VKTB5_DABSI	46.154	52
sp|B5KL36|VKT5_CRYNI	40.741	54
sp|A8Y7N7|VKTC4_DABSI	44.231	52
sp|A6MFL4|VKT4_DEMVE	40.741	54
sp|A8Y7P1|VKTB1_DABSI	45.283	53
sp|B5KF95|VKT1_CRYNI	40.741	54
sp|A8Y7N6|VKTC3_DABSI	44.231	52
sp|P0DN15|VKTB_ANEVI	47.059	51
sp|Q8AY42|VKTB_BUNCA	41.509	53
sp|Q9BDL1|EPPI_MACMU	38.182	55
sp|B5KF94|VKT1_HOPST	40.741	54
sp|P00986|VKT2_NAJNI	39.623	53
sp|P0DJ47|VKT12_OLIMR	46.154	52
sp|P19761|TFPI1_RABIT	47.170	53
sp|P19761|TFPI1_RABIT	42.593	54
sp|P19761|TFPI1_RABIT	41.176	51
sp|F8J2F3|VKT28_DRYCN	42.593	54
sp|Q28864|TFPI1_MACMU	45.283	53
sp|Q28864|TFPI1_MACMU	40.741	54
sp|Q28864|TFPI1_MACMU	45.098	51
sp|P00994|ISIK_HELPO	37.037	54
sp|P0DMJ3|VKTI1_ANTFU	43.137	51
sp|P0DQR1|VKT3_PALCA	41.176	51
sp|Q07456|AMBP_MOUSE	50.980	51
sp|Q07456|AMBP_MOUSE	39.286	56
sp|O62845|ELAC_NOTEU	39.623	53
sp|P84875|PCPI_SABMA	45.098	51
sp|P84875|PCPI_SABMA	39.623	53
sp|P84875|PCPI_SABMA	38.462	52
sp|C8YJ94|KUN2_TABYA	45.283	53
sp|B5KL41|VKT4_AUSSU	40.741	54
sp|P0DMW7|VKT3B_ACTEQ	38.889	54
sp|P0DN16|VKTC_ANEVI	47.059	51
sp|D2Y2Q6|VKTO1_CYRHA	42.857	56
sp|P00991|VKT1_VIPAA	44.231	52
sp|B5KL35|VKT4_CRYNI	40.741	54
sp|B1B5I8|VKT3_STIHA	42.308	52
sp|P0DMW6|VKT3A_ACTEQ	38.889	54
sp|D5J9Q8|VKT5_BUNFL	40.385	52
sp|Q2ES48|VKT3_DABRR	42.308	52
sp|A8Y7P3|VKTB3_DABSI	39.623	53
sp|C0HLA5|MAMB2_DENVI	40.741	54
sp|A5X2X1|VKT_SISCA	41.509	53
sp|F8J2F6|VKT18_DRYCN	40.741	54
sp|P20229|VKTTI_NAJNA	39.623	53
sp|P0DJ49|VKT24_OLIMR	45.098	51
sp|P25660|VKT9_BUNFA	41.509	53
sp|Q02445|TFPI1_RAT	43.396	53
sp|Q02445|TFPI1_RAT	38.889	54
sp|Q02445|TFPI1_RAT	39.216	51
sp|P81162|CRPTI_RHIMP	42.308	52
sp|Q4KUS1|WFDC8_MOUSE	40.741	54
sp|C8YJ95|KUN3_TABYA	43.396	53
sp|A8Y7P2|VKTB2_DABSI	39.623	53
sp|D2Y488|VKT1A_CONCL	40.741	54
sp|Q08E66|WFKN2_BOVIN	42.308	52
sp|Q08E66|WFKN2_BOVIN	31.373	51
sp|Q60559|AMBP_MESAU	46.429	56
sp|Q60559|AMBP_MESAU	47.059	51
sp|Q62577|AMBP_MERUN	49.020	51
sp|Q62577|AMBP_MERUN	41.071	56
sp|C1IBY4|KUN1_TABYA	43.396	53
sp|Q7LZS8|VKTRE_DENAN	39.286	56
sp|P0DMJ6|VKT12_DENAN	39.286	56
sp|A8Y7N5|VKTC2_DABSI	41.509	53
sp|P00990|VKT2_DABSI	39.623	53
sp|O43278|SPIT1_HUMAN	47.826	46
sp|O43278|SPIT1_HUMAN	41.071	56
sp|P82966|VKTCI_OPHHA	41.509	53
sp|Q7TQN3|WFKN2_MOUSE	44.231	52
sp|Q7TQN3|WFKN2_MOUSE	29.412	51
sp|E5AJX3|VKT_VIPNI	39.623	53
sp|A8Y7P6|VKTB6_DABSI	39.623	53
sp|P0C8W3|VKT11_HOFGE	45.098	51
sp|I2G9B4|VKT_MACLN	40.385	52
sp|Q2ES50|VKT1_DABRR	39.623	53
sp|A8Y7P0|VKTB7_DABSI	39.623	53
sp|P02760|AMBP_HUMAN	50.000	52
sp|P02760|AMBP_HUMAN	37.500	56
sp|Q64240|AMBP_RAT	49.020	51
sp|Q64240|AMBP_RAT	42.857	56
sp|B5L5Q6|VKT5_OXYMI	46.809	47
sp|B4ESA3|VKT2L_BUNMU	39.623	53
sp|A0A1Z0YU59|MAMB1_DENAN	38.889	54
sp|P00992|VKT3_VIPAA	41.509	53
sp|C0HLA7|MAMB4_DENVI	40.741	54
sp|Q7LZE3|VKTHE_DENAN	39.286	56
sp|P00984|VKTE_DENPO	39.286	56
sp|Q9R097|SPIT1_MOUSE	48.000	50
sp|Q9R097|SPIT1_MOUSE	39.286	56
sp|H6VC06|VKTK2_DABRR	39.623	53
sp|Q964Q0|IXOSP_IXOSC	47.059	51
sp|Q8AY41|VKTC_BUNCA	39.623	53
sp|A8Y7P4|VKTB4_DABSI	39.623	53
sp|Q5ZPJ7|VKT_NAJAT	37.736	53
sp|B5KL34|VKT3_CRYNI	38.889	54
sp|P00980|VKTHA_DENAN	42.308	52
sp|A0A6P8HC43|ATPI1_ACTTE	38.182	55
sp|A0A6P8HC43|ATPI1_ACTTE	39.623	53
sp|A0A6P8HC43|ATPI1_ACTTE	40.000	55
sp|A0A6P8HC43|ATPI1_ACTTE	41.176	51
sp|C0HLA6|MAMB3_DENPO	38.889	54
sp|Q96NZ8|WFKN1_HUMAN	45.283	53
sp|Q96NZ8|WFKN1_HUMAN	31.111	45
sp|O43291|SPIT2_HUMAN	42.857	56
sp|O43291|SPIT2_HUMAN	43.182	44
sp|Q29143|ELAC_TRIVU	39.623	53
sp|C8YJ96|KUN4_TABYA	41.509	53
sp|A7X3V4|VKT1_TELDH	42.308	52
sp|P81547|VKT1_ANTAF	41.176	51
sp|D8KY58|VKT_BOMTE	40.385	52
sp|P0DV03|VKT2M_RADCR	39.623	53
sp|P82968|MCPI_MELCP	43.636	55
sp|C0HK73|3BPI_HETMG	41.509	53
sp|P0C5J5|WFKN1_RAT	41.509	53
sp|Q8TEU8|WFKN2_HUMAN	43.137	51
sp|Q8TEU8|WFKN2_HUMAN	29.412	51
sp|B2G331|VKT2B_RADCR	39.623	53
sp|C0HLA8|MAMB5_DENJA	38.889	54
sp|P0DL86|VKT2H_RADCR	40.385	52
sp|C0HJU6|VKT2F_RADCR	42.308	52
sp|P00982|VKTHD_DENAN	44.231	52
sp|C0HJF4|VKT2C_RADCR	39.623	53
sp|P19859|VKTCI_NAJNA	35.849	53
sp|Q8R0S6|WFKN1_MOUSE	39.623	53
sp|P0DV06|VKT2P_RADCR	39.623	53
sp|C0HLA9|MAMB6_DENVI	38.889	54
sp|C8YJ97|KUN5_TABYA	41.509	53
sp|B2KTG2|VKTH1_BUNFA	43.137	51
sp|C0HK74|3CPI_HETMG	39.623	53
sp|P0DMJ2|VKT3C_ACTEQ	41.176	51
sp|P0DMJ5|VKT2E_RADCR	39.623	53
sp|B5L5Q3|IVBS5_OXYSC	44.681	47
sp|P0DQQ9|VKT1_PALCA	39.216	51
sp|P07481|ISC3_BOMMO	43.478	46
sp|H2A0P0|KCP5_PINMG	50.000	38
sp|H2A0P0|KCP5_PINMG	37.037	54
sp|B2BS84|VKT_AUSLA	37.736	53
sp|B2BS84|VKT_AUSLA	39.216	51
sp|Q0PL65|VKTH7_BUNMU	43.137	51
sp|Q1RPT0|VKTH4_BUNMU	41.667	48
sp|P00989|VKTH2_BUNMU	41.667	48
sp|B5L5R6|IVBI3_HOPST	38.889	54
sp|Q29428|TKDP1_SHEEP	35.849	53
sp|Q8AY45|VKBH2_BUNCA	41.667	48
sp|C0HJF3|VKT2D_RADCR	37.736	53
sp|Q9WU03|SPIT2_MOUSE	46.667	45
sp|Q9WU03|SPIT2_MOUSE	44.444	54
sp|P00979|VKTH1_DENPO	37.736	53
sp|P81902|CSTI_BOMMO	39.216	51
sp|P0DJ46|VKT21_LYCMC	38.462	52
sp|B2KTG3|VKTH2_BUNFA	41.176	51
sp|P0C1X2|VKTS1_CONST	40.385	52
sp|Q5VJG2|KUNI_AMBHE	38.182	55
sp|Q5VJG2|KUNI_AMBHE	52.830	53
sp|P10832|ISC2_BOMMO	43.478	46
sp|Q7T2Q6|VKTHB_BUNFL	42.553	47
sp|Q8AY44|VKTH7_BUNCA	41.667	48
sp|Q75S50|VKTH3_BUNCA	41.667	48
sp|A0A1D0BND9|TD1A_HADIN	39.623	53
sp|A0A1D0BND9|TD1A_HADIN	41.026	39
sp|P10831|ISC1_BOMMO	43.478	46
sp|P00983|MAMB7_DENPO	38.462	52
sp|G3LH89|VKT_BOMIG	36.538	52
sp|P86959|KCP1_PINMA	37.500	56
sp|Q28201|TKDP1_BOVIN	33.962	53
sp|O73683|A4_DICFU	38.182	55
sp|P0DJ45|VKT22_LYCMC	38.462	52
sp|Q29100|UPTI_PIG	36.538	52
sp|P0CY85|VKTB1_CONBU	35.849	53
sp|P16044|IBPI_TACTR	38.462	52
sp|P0DJ48|VKT23_LYCMC	36.538	52
sp|P00974|BPT1_BOVIN	33.962	53
sp|P00975|IBPS_BOVIN	32.075	53
sp|Q6UDR6|SPIT4_HUMAN	34.545	55
sp|Q03610|YN81_CAEEL	52.632	38
sp|Q03610|YN81_CAEEL	36.538	52
sp|Q03610|YN81_CAEEL	44.737	38
sp|Q03610|YN81_CAEEL	33.333	54
sp|P81658|VKTHC_DENAN	39.216	51
sp|C0HLB0|MAMB9_DENVI	36.538	52
sp|P04815|BPT2_BOVIN	32.075	53
sp|Q9W728|VKTH3_BUNMU	41.176	51
sp|Q8T0W4|VKT2_PIMHY	40.385	52
sp|G9I929|VKTA_MICTN	35.714	42
sp|P00987|VKTH1_BUNMU	39.216	51
sp|H2A0N9|KCP4_PINMG	39.216	51
sp|Q8AY46|VKTHB_BUNCA	39.216	51
sp|H2A0M2|KCP1_PINMG	34.545	55
sp|P16344|VKT2A_RADCR	35.849	53
sp|P0DJ79|VKT13_CYRSC	48.214	56
sp|P86963|KCP2_PINMA	36.207	58
sp|Q7Z1K3|ANIS1_ANISI	40.351	57
sp|B4ESA2|VKT1L_BUNMU	35.294	51
sp|Q9D263|SPIT4_MOUSE	32.075	53
sp|Q8IUA0|WFDC8_HUMAN	33.333	54
sp|P86964|KCP3_PINMA	41.026	39
sp|P86964|KCP3_PINMA	32.432	37
sp|H2A0N5|KCP3_PINMG	41.026	39
sp|H2A0N5|KCP3_PINMG	32.432	37
sp|I6VXS1|KUN2_RHIHE	43.590	39
sp|P31713|VKT1_STIHL	41.509	53
sp|H2A0N1|KCP2_PINMG	36.538	52
sp|H2A0N1|KCP2_PINMG	34.694	49
sp|C0LNR2|VKT_VESBI	32.692	52
sp|C0HK72|3API_HETMG	46.154	52
sp|C0HJU7|VKT2G_RADCR	46.154	52
sp|P0DV05|VKT2O_RADCR	43.396	53
sp|A0A6B7FBD3|VKT2I_RADCR	41.818	55
sp|P0DV04|VKT2N_RADCR	43.396	53
sp|Q11101|YL15_CAEEL	41.026	39
sp|P81129|VKT2_STIHL	39.623	53
sp|Q09JW6|KUNI_ARGMO	36.842	38
sp|D9IFL3|KUN1_RHIHE	32.075	53
sp|Q9BQY6|WFDC6_HUMAN	44.828	29
sp|Q8WPG5|KUNI_ORNKA	32.558	43
sp|P79307|A4_PIG	100.000	56
sp|P08592|A4_RAT	100.000	56
sp|Q5IS80|A4_PANTR	100.000	56
sp|P05067|A4_HUMAN	100.000	56
sp|P53601|A4_MACFA	100.000	56
sp|Q95241|A4_SAISC	100.000	56
sp|Q60495|A4_CAVPO	98.214	56
sp|P12023|A4_MOUSE	98.214	56
sp|P15943|APLP2_RAT	69.091	55
sp|Q06481|APLP2_HUMAN	69.091	55
sp|O93279|A4_TAKRU	67.273	55
sp|O73683|A4_DICFU	53.571	56
sp|C0HJU6|VKT2F_RADCR	50.000	54
sp|P0DL86|VKT2H_RADCR	55.556	54
sp|P0DV03|VKT2M_RADCR	52.830	53
sp|P0DMJ5|VKT2E_RADCR	52.830	53
sp|C0HK73|3BPI_HETMG	52.830	53
sp|C0HK74|3CPI_HETMG	52.830	53
sp|O43291|SPIT2_HUMAN	54.717	53
sp|O43291|SPIT2_HUMAN	42.857	56
sp|C0HJF4|VKT2C_RADCR	52.830	53
sp|P15989|CO6A3_CHICK	43.636	55
sp|P0DV06|VKT2P_RADCR	49.057	53
sp|Q9WU03|SPIT2_MOUSE	46.429	56
sp|Q9WU03|SPIT2_MOUSE	49.057	53
sp|C0HJF3|VKT2D_RADCR	49.057	53
sp|P12111|CO6A3_HUMAN	42.593	54
sp|B2G331|VKT2B_RADCR	50.943	53
sp|P0DMW6|VKT3A_ACTEQ	52.941	51
sp|P00976|IBPC_BOVIN	41.509	53
sp|P0DMW7|VKT3B_ACTEQ	52.941	51
sp|B6ZIW0|KUN_HAELO	52.830	53
sp|B6ZIW0|KUN_HAELO	47.059	51
sp|P00994|ISIK_HELPO	49.020	51
sp|Q8WPI2|KUNIH_RHIMP	53.846	52
sp|Q8WPI2|KUNIH_RHIMP	47.059	51
sp|W4VSH9|VKT1_TRILK	46.296	54
sp|W4VSH9|VKT1_TRILK	41.818	55
sp|Q8WPI3|KUNIG_RHIMP	53.846	52
sp|Q8WPI3|KUNIG_RHIMP	47.059	51
sp|P00990|VKT2_DABSI	48.077	52
sp|P10280|VKT52_ANESU	50.000	52
sp|A8Y7P6|VKTB6_DABSI	46.296	54
sp|C0HMC7|KUN_HAEDO	53.846	52
sp|C0HMC7|KUN_HAEDO	47.059	51
sp|Q02445|TFPI1_RAT	47.273	55
sp|Q02445|TFPI1_RAT	47.059	51
sp|Q02445|TFPI1_RAT	37.736	53
sp|P0DN08|VKT53_ANEVI	50.000	52
sp|Q2ES50|VKT1_DABRR	48.077	52
sp|A8Y7P0|VKTB7_DABSI	48.077	52
sp|B2BS84|VKT_AUSLA	50.000	54
sp|B2BS84|VKT_AUSLA	41.176	51
sp|O76840|PPN1_CAEEL	43.636	55
sp|O76840|PPN1_CAEEL	47.170	53
sp|O76840|PPN1_CAEEL	54.286	35
sp|O76840|PPN1_CAEEL	37.037	54
sp|O76840|PPN1_CAEEL	39.623	53
sp|O76840|PPN1_CAEEL	32.727	55
sp|O76840|PPN1_CAEEL	37.500	56
sp|O76840|PPN1_CAEEL	40.385	52
sp|O76840|PPN1_CAEEL	38.889	54
sp|O76840|PPN1_CAEEL	35.185	54
sp|O76840|PPN1_CAEEL	38.095	42
sp|A8Y7P2|VKTB2_DABSI	48.077	52
sp|P49223|SPIT3_HUMAN	48.077	52
sp|P82968|MCPI_MELCP	50.943	53
sp|P00974|BPT1_BOVIN	46.296	54
sp|Q868Z9|PPN_DROME	45.455	55
sp|Q868Z9|PPN_DROME	41.818	55
sp|Q868Z9|PPN_DROME	50.980	51
sp|Q868Z9|PPN_DROME	46.154	52
sp|Q868Z9|PPN_DROME	42.593	54
sp|Q868Z9|PPN_DROME	41.818	55
sp|Q868Z9|PPN_DROME	47.826	46
sp|Q868Z9|PPN_DROME	42.593	54
sp|Q868Z9|PPN_DROME	41.509	53
sp|Q868Z9|PPN_DROME	41.509	53
sp|Q868Z9|PPN_DROME	38.182	55
sp|Q868Z9|PPN_DROME	39.655	58
sp|A8Y7N4|VKTC1_DABSI	46.296	54
sp|H6VC05|VKTK1_DABRR	46.296	54
sp|P84875|PCPI_SABMA	49.020	51
sp|P84875|PCPI_SABMA	47.170	53
sp|P84875|PCPI_SABMA	43.137	51
sp|P0C8W3|VKT11_HOFGE	44.444	54
sp|A8Y7N8|VKTC5_DABSI	48.077	52
sp|Q8T3S7|VKT1_ARAVE	48.889	45
sp|A5X2X1|VKT_SISCA	50.980	51
sp|P81547|VKT1_ANTAF	45.455	55
sp|B5L5M7|IVBI_AUSSU	45.283	53
sp|Q2ES47|VKT4_DABRR	44.444	54
sp|Q90WA0|VKT2_PSETT	46.296	54
sp|C1IBY4|KUN1_TABYA	47.170	53
sp|Q6T6S5|VKT2_BITGA	49.057	53
sp|Q9BDL1|EPPI_MACMU	44.444	54
sp|Q9TWF8|VKT3_ANESU	48.077	52
sp|Q6ITB5|VKT1_OXYMI	46.296	54
sp|A6MFL3|VKT3_DEMVE	42.857	56
sp|A0A6P8HC43|ATPI1_ACTTE	52.941	51
sp|A0A6P8HC43|ATPI1_ACTTE	50.980	51
sp|A0A6P8HC43|ATPI1_ACTTE	47.059	51
sp|A0A6P8HC43|ATPI1_ACTTE	47.273	55
sp|P0DN09|VKT5_ANEVI	48.077	52
sp|Q90WA1|VKT1_PSETT	46.296	54
sp|C8YJ95|KUN3_TABYA	47.170	53
sp|H6VC06|VKTK2_DABRR	49.020	51
sp|A8Y7N9|VKTC6_DABSI	46.154	52
sp|P0DQQ9|VKT1_PALCA	47.059	51
sp|A8Y7P3|VKTB3_DABSI	47.059	51
sp|A6MGY1|VKT7_DEMVE	44.444	54
sp|O35536|TFPI2_MOUSE	44.444	54
sp|O35536|TFPI2_MOUSE	38.182	55
sp|O35536|TFPI2_MOUSE	30.909	55
sp|C8YJ94|KUN2_TABYA	45.283	53
sp|Q90W99|VKT3_PSETT	48.077	52
sp|Q6T6T5|VKT1_BITGA	45.283	53
sp|Q6ITB9|VKT3_PSEAU	46.296	54
sp|O95925|EPPI_HUMAN	42.593	54
sp|Q90W98|VKT4_PSETT	42.593	54
sp|Q3UW55|WFC6A_MOUSE	44.444	54
sp|P0DN11|VKT7_ANEVI	48.077	52
sp|P0DN10|VKT6_ANEVI	48.077	52
sp|Q6ITB6|VKT2_OXYSC	46.296	54
sp|Q6ITB4|VKT2_OXYMI	46.296	54
sp|F5GTK6|VKGUA_SIMGU	45.283	53
sp|P86862|VKT1_ANTEL	43.636	55
sp|P0DN13|VKT9_ANEVI	44.643	56
sp|O62845|ELAC_NOTEU	40.000	55
sp|B1B5I8|VKT3_STIHA	46.154	52
sp|P0DMJ4|VKTI3_ANTFU	42.857	56
sp|F6ULY1|WFC6B_MOUSE	39.623	53
sp|B2ZBB6|VKT11_CYRSC	48.148	54
sp|P00993|IBP_CARCR	40.741	54
sp|A8Y7N5|VKTC2_DABSI	47.059	51
sp|P0DKL8|VKT_VIPRE	47.059	51
sp|P0DN07|VKT4_ANEVI	48.077	52
sp|Q07456|AMBP_MOUSE	55.556	45
sp|Q07456|AMBP_MOUSE	39.623	53
sp|O54819|TFPI1_MOUSE	43.636	55
sp|O54819|TFPI1_MOUSE	44.444	54
sp|O54819|TFPI1_MOUSE	37.736	53
sp|P81902|CSTI_BOMMO	47.059	51
sp|P00991|VKT1_VIPAA	46.296	54
sp|A8Y7P4|VKTB4_DABSI	47.059	51
sp|Q28864|TFPI1_MACMU	40.000	55
sp|Q28864|TFPI1_MACMU	47.059	51
sp|Q28864|TFPI1_MACMU	39.623	53
sp|H2A0N9|KCP4_PINMG	47.059	51
sp|Q60559|AMBP_MESAU	49.057	53
sp|Q60559|AMBP_MESAU	39.623	53
sp|Q28201|TKDP1_BOVIN	42.308	52
sp|P0DN17|VKTD_ANEVI	48.077	52
sp|C1IC50|VKT1_WALAE	48.077	52
sp|P0DMX0|VKT3_ANTAF	45.283	53
sp|Q7LZE3|VKTHE_DENAN	46.296	54
sp|P00984|VKTE_DENPO	46.296	54
sp|Q29428|TKDP1_SHEEP	42.308	52
sp|P86959|KCP1_PINMA	46.154	52
sp|P00978|AMBP_BOVIN	48.148	54
sp|P00978|AMBP_BOVIN	37.736	53
sp|Q9R097|SPIT1_MOUSE	47.059	51
sp|Q9R097|SPIT1_MOUSE	43.396	53
sp|Q2ES46|VKT5_DABRR	42.593	54
sp|Q9TWG0|VKT1_ANESU	42.857	56
sp|P0DN18|VKTE_ANEVI	48.077	52
sp|Q62577|AMBP_MERUN	49.057	53
sp|Q62577|AMBP_MERUN	39.623	53
sp|P00975|IBPS_BOVIN	42.593	54
sp|P0DN14|VKTA_ANEVI	46.154	52
sp|Q7LZS8|VKTRE_DENAN	46.296	54
sp|P0DMJ6|VKT12_DENAN	46.296	54
sp|P04815|BPT2_BOVIN	42.593	54
sp|P16344|VKT2A_RADCR	45.283	53
sp|Q6ITB7|VKT1_OXYSC	44.444	54
sp|P0DN06|VKT1A_ANEVI	42.857	56
sp|C8YJ96|KUN4_TABYA	45.283	53
sp|P0DMJ1|VKT39_CYRSC	46.296	54
sp|C8YJ97|KUN5_TABYA	45.283	53
sp|P68425|VKT1A_CYRSC	46.296	54
sp|Q64240|AMBP_RAT	53.333	45
sp|Q64240|AMBP_RAT	37.736	53
sp|Q8T0W4|VKT2_PIMHY	50.943	53
sp|Q08E66|WFKN2_BOVIN	46.154	52
sp|Q08E66|WFKN2_BOVIN	39.216	51
sp|P02760|AMBP_HUMAN	55.556	45
sp|P02760|AMBP_HUMAN	50.000	44
sp|Q9TWF9|VKT2_ANESU	41.071	56
sp|Q7TQN3|WFKN2_MOUSE	46.154	52
sp|Q7TQN3|WFKN2_MOUSE	35.294	51
sp|P0DJ76|VKT4_CYRSC	46.296	54
sp|C0HLB2|VKT_PSEPC	43.396	53
sp|P0DJ47|VKT12_OLIMR	45.098	51
sp|P0DMJ3|VKTI1_ANTFU	43.636	55
sp|C1IC52|VKT2_WALAE	45.283	53
sp|A7X3V4|VKT1_TELDH	41.509	53
sp|Q964Q0|IXOSP_IXOSC	47.059	51
sp|P0DN12|VKT8_ANEVI	41.071	56
sp|H2A0M2|KCP1_PINMG	44.231	52
sp|Q6NUX0|WFKN_DANRE	44.444	54
sp|Q6NUX0|WFKN_DANRE	45.098	51
sp|B7S4N9|VKT_OXYSC	41.509	53
sp|P10646|TFPI1_HUMAN	38.182	55
